log_name,experiment,scenario,simulation_id,prefix_entropy,n_prefixes,normalized_prefix_entropy,trace_entropy,n_traces,normalized_trace_entropy
consulta,exp1,A,0,1.09517640335709,3083,0.0944922469653081,1.19215161340771,191,0.157329305291112
consulta,exp1,A,1,1.10409822975074,2899,0.0959973591264879,1.18666734521036,191,0.156605541555179
consulta,exp1,A,2,1.10485426785659,2897,0.0960714106298753,1.18853530473446,191,0.156852057829563
consulta,exp1,A,3,1.10834011577078,3002,0.095945992633239,1.18614802598614,191,0.15653700653677
consulta,exp1,A,4,1.09783602153192,3071,0.0947677244720205,1.19074941955773,191,0.157144256525653
consulta,exp1,A,5,1.10285406945205,2839,0.0961414001378937,1.18540936141278,191,0.156439524318181
consulta,exp1,A,6,1.02528567730892,3219,0.0879892514387721,1.18586307130286,191,0.156499400814598
consulta,exp1,A,7,1.10328167156682,3026,0.0954132097729508,1.19302292938976,191,0.157444293633705
consulta,exp1,A,8,1.07533608075106,2966,0.0932293951103715,1.17930054955839,191,0.155633339002155
consulta,exp1,A,9,1.10582421063047,2986,0.0957921308987685,1.18830294220761,191,0.1568213927409
consulta,exp1,A,mean,1.09228867479764,,0.0945840121185687,1.18761505627678,,0.156730611824781
consulta,exp1,A,std,0.0253565614920155,,0.00249456072582074,0.00395931555468452,,0.000522514383775592
consulta,exp1,A,ci95_norm_low,1.07657251516045,,0.0930378673621503,1.18516104707167,,0.156406754054447
consulta,exp1,A,ci95_norm_high,1.10800483443484,,0.0961301568749872,1.19006906548189,,0.157054469595116
consulta,exp1,A,ci95_t_low,1.07414968342221,,0.0927995108759456,1.18478273255175,,0.156356827551869
consulta,exp1,A,ci95_t_high,1.11042766617307,,0.0963685133611919,1.19044738000181,,0.157104396097694
consulta,exp1,B,0,1.0547272033731,2176,0.0951279132543325,1.11485848607142,191,0.147128862754415
consulta,exp1,B,1,1.06664263019514,2176,0.0962025889481907,1.12515202614577,191,0.148487310363486
consulta,exp1,B,2,1.06355612262023,2222,0.0956638122775626,1.11535007869613,191,0.147193738668907
consulta,exp1,B,3,1.05707594786622,2186,0.0952829047908548,1.11083846535196,191,0.146598337056228
consulta,exp1,B,4,1.05043794349235,2186,0.0946845671406286,1.10841086889049,191,0.146277964999087
consulta,exp1,B,5,1.05927844337125,2185,0.0954871154198454,1.1099090954364,191,0.146475687284564
consulta,exp1,B,6,1.05155441418991,2216,0.0946174923332534,1.11193415407782,191,0.146742936068732
consulta,exp1,B,7,1.05951954918706,2176,0.0955601443140964,1.11988473139623,191,0.147792180805812
consulta,exp1,B,8,1.06369717079822,2232,0.0956207812716949,1.11540607975407,191,0.147201129178169
consulta,exp1,B,9,1.05561460611656,2158,0.0953109650488895,1.11400892075465,191,0.147016744866402
consulta,exp1,B,mean,1.058210403121,,0.0953558284799349,1.11457529065749,,0.14709148920458
consulta,exp1,B,std,0.00534903430498782,,0.000470938366552816,0.00497171907944013,,0.000656122174456487
consulta,exp1,B,ci95_norm_low,1.05489503731052,,0.0950639378562651,1.1114937872467,,0.146684820467634
consulta,exp1,B,ci95_norm_high,1.06152576893149,,0.0956477191036046,1.11765679406829,,0.147498157941527
consulta,exp1,B,ci95_t_low,1.05438393449056,,0.0950189394671265,1.11101873707938,,0.146622127675911
consulta,exp1,B,ci95_t_high,1.06203687175145,,0.0956927174927433,1.11813184423561,,0.14756085073325
consulta,exp1,C,0,1.06042837724755,2217,0.0954103721195244,1.12243502149062,191,0.148128744850459
consulta,exp1,C,1,1.05428323401812,2198,0.094963569121925,1.12339156574742,191,0.148254980844028
consulta,exp1,C,2,1.06847652631925,2304,0.0956565533055314,1.12696255137749,191,0.148726246983388
consulta,exp1,C,3,1.06249310854158,2186,0.0957711978088813,1.12427630919955,191,0.14837174122175
consulta,exp1,C,4,1.05441953687672,2218,0.0948641831794674,1.11907322178379,191,0.147685085162837
consulta,exp1,C,5,1.06865843626623,2274,0.0958350687167387,1.12938828125051,191,0.149046372705196
consulta,exp1,C,6,1.05523033878744,2255,0.09473370159391,1.12229990526636,191,0.14811091344256
consulta,exp1,C,7,1.06723856625948,2209,0.09606818747144,1.12708302424962,191,0.148742145895125
consulta,exp1,C,8,1.06388602199661,2226,0.0956711568341831,1.12656062265514,191,0.148673204093581
consulta,exp1,C,9,1.05148192080732,2223,0.0945722507350441,1.12148320199507,191,0.148003132387821
consulta,exp1,C,mean,1.06065960671203,,0.0953546240886646,1.12429537050156,,0.148374256758674
consulta,exp1,C,std,0.00645924518953106,,0.000526951880742218,0.00315159764975843,,0.000415919135802083
consulta,exp1,C,ci95_norm_low,1.05665612506621,,0.0950280159292154,1.12234199004059,,0.148116467407524
consulta,exp1,C,ci95_norm_high,1.06466308835785,,0.0956812322481137,1.12624875096252,,0.148632046109825
consulta,exp1,C,ci95_t_low,1.05603894105823,,0.0949776654216521,1.12204085335791,,0.148076726132546
consulta,exp1,C,ci95_t_high,1.06528027236583,,0.095731582755677,1.12654988764521,,0.148671787384803
consulta,exp1,D,0,1.02478569358229,1457,0.0975170467164601,1.10261992586207,191,0.145513729113823
consulta,exp1,D,1,1.00186729230779,1421,0.0956647443991799,1.08636358859495,191,0.143368365873066
consulta,exp1,D,2,1.02771158768202,1487,0.0975226003546197,1.10224132386309,191,0.145463764672379
consulta,exp1,D,3,0.993971687988239,1433,0.0948009993122719,1.08400188131136,191,0.143056689269144
consulta,exp1,D,4,0.987630513828921,1397,0.0945271362759984,1.07282260895269,191,0.141581350785289
consulta,exp1,D,5,1.03453604641725,1490,0.0981431139631904,1.10547672847097,191,0.145890743886741
consulta,exp1,D,6,0.996213445861882,1430,0.095042216019923,1.08107141780848,191,0.142669953402746
consulta,exp1,D,7,1.0190114220042,1469,0.0968585073696751,1.1017781444322,191,0.145402638472264
consulta,exp1,D,8,1.01492150033406,1486,0.0963177815771744,1.09959279868824,191,0.145114236457075
consulta,exp1,D,9,1.03481557880848,1496,0.0981156664404044,1.10362240282384,191,0.145646026887187
consulta,exp1,D,mean,1.01354647688151,,0.0964509812428897,1.09395908208079,,0.144370749881971
consulta,exp1,D,std,0.017458872989579,,0.00137959657610902,0.011700892388149,,0.00154417714157298
consulta,exp1,D,ci95_norm_low,1.00272535529229,,0.0955958984260856,1.08670679384259,,0.143413658973856
consulta,exp1,D,ci95_norm_high,1.02436759847074,,0.0973060640596939,1.10121137031899,,0.145327840790087
consulta,exp1,D,ci95_t_low,1.00105715151765,,0.0954640773046923,1.0855887679047,,0.143266112099678
consulta,exp1,D,ci95_t_high,1.02603580224538,,0.0974378851810872,1.10232939625688,,0.145475387664265
consulta,exp1,E,0,0.981234854380595,1407,0.0938225956082746,1.06761563461888,191,0.140894181766354
consulta,exp1,E,1,0.990660364160051,1432,0.0944942552604223,1.08240750791906,191,0.142846278399113
consulta,exp1,E,2,1.03778332015367,1460,0.0987260026311339,1.09685112540368,191,0.144752415403156
consulta,exp1,E,3,1.00908881720645,1428,0.096289119789091,1.09073021491299,191,0.143944633419373
consulta,exp1,E,4,1.00546782981871,1366,0.0965334828941114,1.07168881240727,191,0.141431722650053
consulta,exp1,E,5,1.041261219843,1433,0.0993112835900007,1.09659002467831,191,0.144717957708957
consulta,exp1,E,6,0.97246336149217,1382,0.0932144218328976,1.06140815869321,191,0.140074975665374
consulta,exp1,E,7,1.00613176547114,1422,0.0960626343266997,1.0822744102612,191,0.142828713383212
consulta,exp1,E,8,1.00853030232723,1449,0.0960428043670138,1.09160312773621,191,0.144059832498509
consulta,exp1,E,9,1.00961380383448,1440,0.0962283587622547,1.09524388733709,191,0.144540306770655
consulta,exp1,E,mean,1.00622356386875,,0.09607249590619,1.08364129039679,,0.143009101766476
consulta,exp1,E,std,0.0217451389495767,,0.00193037224023678,0.0128574212026265,,0.00169680527450885
consulta,exp1,E,ci95_norm_low,0.99274578711372,,0.0948760387960124,1.07567217817285,,0.141957410961481
consulta,exp1,E,ci95_norm_high,1.01970134062378,,0.0972689530163675,1.09161040262073,,0.14406079257147
consulta,exp1,E,ci95_t_low,0.990668028549495,,0.0946915907930084,1.07444364534629,,0.141795280395238
consulta,exp1,E,ci95_t_high,1.02177909918801,,0.0974534010193715,1.09283893544729,,0.144222923137713
consulta,exp2,A,0,1.00730183165975,1421,0.0961836692328618,1.08564422952965,191,0.143273431419491
consulta,exp2,A,1,1.00319008255288,1416,0.0958375893849885,1.08504724374427,191,0.143194646676153
consulta,exp2,A,2,1.0238942344974,1419,0.0977869918992339,1.09478597834431,191,0.144479876114931
consulta,exp2,A,3,1.02875845566595,1470,0.0977758527858493,1.10412264759857,191,0.145712044633587
consulta,exp2,A,4,1.03134657211573,1492,0.0978225798516808,1.10419270441045,191,0.145721290093157
consulta,exp2,A,5,1.02493187504036,1433,0.0977538567295455,1.08976177142127,191,0.143816827073222
consulta,exp2,A,6,1.00079797276298,1417,0.0955997625533238,1.08183252268248,191,0.142770397087704
consulta,exp2,A,7,1.00176954479562,1419,0.0956739739919661,1.08092119218795,191,0.142650127994425
consulta,exp2,A,8,0.994785100850105,1433,0.0948785793410496,1.07967350724045,191,0.142485469905803
consulta,exp2,A,9,1.0162377850968,1439,0.0968689572501639,1.09196908710565,191,0.144108128480927
consulta,exp2,A,mean,1.01330134550376,,0.0966181813020663,1.08979508842651,,0.14382122394794
consulta,exp2,A,std,0.0132960041132998,,0.00111865932902614,0.00898500734184066,,0.00118575938431742
consulta,exp2,A,ci95_norm_low,1.00506039677547,,0.0959248290665847,1.08422612317977,,0.143086282667313
consulta,exp2,A,ci95_norm_high,1.02154229423205,,0.0973115335375479,1.09536405367324,,0.144556165228567
consulta,exp2,A,ci95_t_low,1.00378995713926,,0.0958179406255992,1.08336760137416,,0.142972982783528
consulta,exp2,A,ci95_t_high,1.02281273386826,,0.0974184219785335,1.09622257547885,,0.144669465112352
consulta,exp2,B,0,1.00616877399798,1437,0.0959275150591612,1.08696040532166,191,0.143447128305582
consulta,exp2,B,1,1.02731288421432,1454,0.0977852000239846,1.09301333024357,191,0.144245938173584
consulta,exp2,B,2,0.981552428726463,1342,0.0944693424008987,1.05779358001694,191,0.139597956513059
consulta,exp2,B,3,1.04606978157048,1493,0.0992099711051387,1.10874778626226,191,0.146322428283325
consulta,exp2,B,4,1.01455314054813,1439,0.096708374989634,1.09087803956672,191,0.143964141969975
consulta,exp2,B,5,1.01044393278379,1452,0.0961977052921478,1.09246828475636,191,0.144174008037441
consulta,exp2,B,6,1.02419825684251,1431,0.0977026633579888,1.0910401875099,191,0.143985540777785
consulta,exp2,B,7,1.02954329521532,1433,0.098193675334158,1.08859122655561,191,0.143662349229587
consulta,exp2,B,8,1.01938988747788,1463,0.0969488929731432,1.08962949713035,191,0.143799370717786
consulta,exp2,B,9,1.00769733866166,1460,0.0958638746413528,1.08803011455324,191,0.143588298781195
consulta,exp2,B,mean,1.01669297200385,,0.0969007215177608,1.08871524519166,,0.143678716078932
consulta,exp2,B,std,0.0172391036453334,,0.00137020324229586,0.0124921933866859,,0.00164860583585635
consulta,exp2,B,ci95_norm_low,1.00600806486542,,0.0960514607495723,1.08097250351331,,0.142656899595522
consulta,exp2,B,ci95_norm_high,1.02737787914229,,0.0977499822859493,1.09645798687001,,0.144700532562342
consulta,exp2,B,ci95_t_low,1.00436086015812,,0.0959205371657768,1.07977886838155,,0.142499374508999
consulta,exp2,B,ci95_t_high,1.02902508384959,,0.0978809058697447,1.09765162200177,,0.144858057648864
consulta,exp2,C,0,1.01118985369253,1457,0.0962232872875555,1.08886746547181,191,0.14369880472425
consulta,exp2,C,1,1.00804954564039,1475,0.0957630379046205,1.09383550869618,191,0.144354441792853
consulta,exp2,C,2,1.00468382883028,1433,0.0958226799787052,1.08634195316991,191,0.143365510626844
consulta,exp2,C,3,1.00894905150872,1438,0.0961833818100896,1.09080198932718,191,0.143954105552443
consulta,exp2,C,4,1.02807571009684,1492,0.0975123406268874,1.10242123407017,191,0.145487507581901
consulta,exp2,C,5,1.01597789979261,1436,0.0968719866546501,1.08355006787402,191,0.142997063049275
consulta,exp2,C,6,0.9953752382878,1452,0.0947631142324843,1.08098488413344,191,0.142658533476936
consulta,exp2,C,7,0.989801712591062,1419,0.0945309864924684,1.08021461875827,191,0.142556880872517
consulta,exp2,C,8,0.998661754461098,1441,0.0951754113261951,1.08542594621643,191,0.143244624377132
consulta,exp2,C,9,1.01106172309433,1482,0.0959869052606787,1.09764712791182,191,0.144857464559829
consulta,exp2,C,mean,1.00718263179957,,0.0958833131574335,1.08900907956292,,0.143717493661398
consulta,exp2,C,std,0.0108996160765477,,0.000909851103285797,0.00724579752136584,,0.000956234322460026
