log_name,experiment,scenario,simulation_id,prefix_entropy,n_prefixes,normalized_prefix_entropy,trace_entropy,n_traces,normalized_trace_entropy
bpi17,exp1,C,mean,0.633373924793718,,0.0394699785998288,0.595886287765438,,0.0476914843168843
bpi17,exp1,C,std,0.00153071021149853,,9.3883977036858E-05,0.000765561380018531,,6.12713520992073E-05
bpi17,exp1,C,ci95_norm_low,0.632425180775339,,0.0394117887079955,0.595411787906132,,0.0476535079394057
bpi17,exp1,C,ci95_norm_high,0.634322668812097,,0.0395281684916622,0.596360787624744,,0.0477294606943628
bpi17,exp1,C,ci95_t_low,0.632278920672856,,0.0394028180484939,0.595338638145284,,0.0476476534320208
bpi17,exp1,C,ci95_t_high,0.63446892891458,,0.0395371391511638,0.596433937385592,,0.0477353152017477
bpi17,exp1,D,0,0.644952281175252,46648,0.0415842633960409,0.633519540162636,5771,0.0507034443222482
bpi17,exp1,D,1,0.64651810000946,46720,0.0416792424711877,0.632987481744906,5771,0.0506608612720828
bpi17,exp1,D,2,0.650249672881416,45986,0.0419816368570076,0.63594799045626,5771,0.0508978042218979
bpi17,exp1,D,3,0.649771746770688,46050,0.041945347204106,0.63535080398778,5771,0.050850008678217
bpi17,exp1,D,4,0.650441806007639,46425,0.0419569108701472,0.637214533549916,5771,0.050999171414478
bpi17,exp1,D,5,0.652287481406662,46193,0.0420955925279411,0.636635603736723,5771,0.050952837033786
bpi17,exp1,D,6,0.648948229468553,46856,0.0418245991560792,0.636240162735291,5771,0.0509211880955485
bpi17,exp1,D,7,0.648652334694658,46921,0.0418001408703863,0.635154530046072,5771,0.0508342999837815
bpi17,exp1,D,8,0.649221374436094,46161,0.0419004237089387,0.63509837732889,5771,0.0508298058269502
bpi17,exp1,D,9,0.647254961794635,46493,0.041745656517188,0.632481221952376,5771,0.0506203430029911
bpi17,exp1,D,mean,0.648829798864506,,0.0418513813579023,0.635063024570085,,0.0508269763851981
bpi17,exp1,D,std,0.0021217262695229,,0.000154373723559003,0.0015888214346299,,0.000127160591018345
bpi17,exp1,D,ci95_norm_low,0.647514739298217,,0.0417556995327461,0.634078262842454,,0.0507481614343368
bpi17,exp1,D,ci95_norm_high,0.650144858430794,,0.0419470631830585,0.636047786297715,,0.0509057913360594
bpi17,exp1,D,ci95_t_low,0.647312007324986,,0.0417409490486512,0.63392645018444,,0.0507360111782436
bpi17,exp1,D,ci95_t_high,0.650347590404026,,0.0419618136671533,0.63619959895573,,0.0509179415921526
bpi17,exp1,E,0,0.648233034790763,46070,0.0418443250788891,0.634436528324055,5771,0.0507768350469838
bpi17,exp1,E,1,0.653720976850277,46073,0.0421983233153053,0.63847070387278,5771,0.05109970842713
bpi17,exp1,E,2,0.647593107646958,46029,0.0418064833413084,0.634700740829834,5771,0.0507979811730726
bpi17,exp1,E,3,0.649683076779469,47174,0.041845642786077,0.634471804936643,5771,0.0507796583944085
bpi17,exp1,E,4,0.650498367358107,46197,0.0419797930129398,0.635296344969459,5771,0.0508456500757932
bpi17,exp1,E,5,0.652608697102794,46288,0.0421082677513369,0.636517713588494,5771,0.050943401750124
bpi17,exp1,E,6,0.651553683008794,46518,0.0420208069437174,0.639481249713293,5771,0.0511805869975784
bpi17,exp1,E,7,0.64958968456203,46390,0.0419048856933529,0.635420202515119,5771,0.0508555629573574
bpi17,exp1,E,8,0.651942576323136,45767,0.0421096582892238,0.637696411295396,5771,0.051037738277675
bpi17,exp1,E,9,0.648664488336455,44701,0.0419901391850813,0.634647031632387,5771,0.0507936825822168
bpi17,exp1,E,mean,0.650408769275878,,0.0419808325397232,0.636113873167746,,0.050911080568234
bpi17,exp1,E,std,0.00201062834600015,,0.000131191045769524,0.00183694680278798,,0.000147019190464403
bpi17,exp1,E,ci95_norm_low,0.649162568915993,,0.041899519487126,0.634975321743621,,0.0508199571299161
bpi17,exp1,E,ci95_norm_high,0.651654969635764,,0.0420621455923204,0.637252424591872,,0.0510022040065518
bpi17,exp1,E,ci95_t_low,0.648970452403191,,0.0418869841191281,0.634799800586439,,0.0508059093750225
bpi17,exp1,E,ci95_t_high,0.651847086148565,,0.0420746809603182,0.637427945749054,,0.0510162517614455
bpi17,exp2,A,0,0.611184722910582,45340,0.0395115784017947,0.607068005606574,5771,0.0485864079491365
bpi17,exp2,A,1,0.61278009554301,45324,0.0396160193950967,0.60719751370691,5771,0.0485967730702392
bpi17,exp2,A,2,0.613142714387077,45170,0.0396520500257578,0.606765026715945,5771,0.0485621591733089
bpi17,exp2,A,3,0.610990419269637,45501,0.0394859631534419,0.605872535388253,5771,0.0484907290413668
bpi17,exp2,A,4,0.609897417636688,45153,0.0394435613718412,0.607520196764925,5771,0.0486225988600192
bpi17,exp2,A,5,0.61427731901865,45012,0.0397384165384162,0.609626611097192,5771,0.0487911847599715
bpi17,exp2,A,6,0.608552716876766,45380,0.0393381903328231,0.604653720668324,5771,0.0483931817671735
bpi17,exp2,A,7,0.608802538035753,44947,0.039389558196588,0.606063967104846,5771,0.0485060501905476
bpi17,exp2,A,8,0.61038292735982,45201,0.0394710475971184,0.606303193984315,5771,0.0485251966035539
bpi17,exp2,A,9,0.611450854556258,45585,0.0395089251553967,0.606656537306521,5771,0.048553476273443
bpi17,exp2,A,mean,0.611146172559424,,0.0395155310168275,0.60677273083438,,0.048562775768876
bpi17,exp2,A,std,0.0018540977236999,,0.000121939922770322,0.00129133404938852,,0.000103351325292643
bpi17,exp2,A,ci95_norm_low,0.609996990884385,,0.0394399518696702,0.605972353698406,,0.0484987179538002
bpi17,exp2,A,ci95_norm_high,0.612295354234463,,0.0395911101639847,0.607573107970355,,0.0486268335839519
bpi17,exp2,A,ci95_t_low,0.609819830948398,,0.039428300450958,0.605848966104213,,0.0484888426845849
bpi17,exp2,A,ci95_t_high,0.61247251417045,,0.0396027615826969,0.607696495564548,,0.0486367088531672
bpi17,exp2,B,0,0.607043250374705,45194,0.039255651107757,0.605273657191154,5771,0.0484427981009657
bpi17,exp2,B,1,0.607505666428167,45662,0.0392478317971152,0.604493440426124,5771,0.0483803538118838
bpi17,exp2,B,2,0.608930331545458,44621,0.0394246146286987,0.606615754985583,5771,0.0485502122791889
bpi17,exp2,B,3,0.6061294356883,45361,0.0391830743642768,0.604102223055307,5771,0.0483490429099754
bpi17,exp2,B,4,0.609887561471272,45555,0.0394103314810303,0.606517636060941,5771,0.0485423593762914
bpi17,exp2,B,5,0.606185688060851,45003,0.0392156900497541,0.60435291424683,5771,0.0483691068639115
bpi17,exp2,B,6,0.606200908516375,45390,0.0391853590542632,0.605073610026644,5771,0.0484267874183829
bpi17,exp2,B,7,0.607282127411831,45337,0.0392595275542048,0.60520028493955,5771,0.0484369257866358
bpi17,exp2,B,8,0.606680172825916,44800,0.0392642472123968,0.604304249845638,5771,0.0483652120309981
bpi17,exp2,B,9,0.609264922231527,45753,0.039354185586663,0.606052830420582,5771,0.048505158871157
bpi17,exp2,B,mean,0.60751100645544,,0.039280051283616,0.605198660119836,,0.0484367957449391
bpi17,exp2,B,std,0.00137767016086098,,8.70410829595907E-05,0.000925772463894142,,7.40937723342779E-05
bpi17,exp2,B,ci95_norm_low,0.606657117643177,,0.0392261026614726,0.604624860401965,,0.048390871949061
bpi17,exp2,B,ci95_norm_high,0.608364895267703,,0.0393339999057593,0.605772459837706,,0.0484827195408171
bpi17,exp2,B,ci95_t_low,0.606525480591694,,0.0392177858438161,0.604536402394415,,0.048383792253209
bpi17,exp2,B,ci95_t_high,0.608496532319186,,0.0393423167234158,0.605860917845256,,0.0484897992366691
bpi17,exp2,C,0,0.608247797872132,44800,0.0393657036636011,0.605893522516892,5771,0.0484924087365316
bpi17,exp2,C,1,0.612222829538607,45240,0.039586841629705,0.607878113300364,5771,0.048651244544921
bpi17,exp2,C,2,0.608130503764359,44563,0.0393776145814596,0.605162575036541,5771,0.0484339076919341
bpi17,exp2,C,3,0.613329271507973,45230,0.0396592029672694,0.607843332773087,5771,0.0486484609014554
bpi17,exp2,C,4,0.60932446425824,45700,0.0393622831309426,0.604769582721883,5771,0.0484024547332137
bpi17,exp2,C,5,0.609230342133021,44677,0.0394394181109324,0.606786722605576,5771,0.048563895593833
bpi17,exp2,C,6,0.609030766428078,45911,0.0393264270290633,0.606201032835196,5771,0.048517020183084
bpi17,exp2,C,7,0.612826127232025,45270,0.0396234010472607,0.608060400804585,5771,0.0486658338412804
bpi17,exp2,C,8,0.608422668710709,45288,0.039337228624508,0.60452498664744,5771,0.0483828785991629
bpi17,exp2,C,9,0.609859918001366,44962,0.0394567418338389,0.607439665509209,5771,0.0486161535780957
bpi17,exp2,C,mean,0.610062468944651,,0.0394534862618581,0.606455993475077,,0.0485374258403512
bpi17,exp2,C,std,0.00197298286005626,,0.000124999003262417,0.00134268920841102,,0.000107461511768484
bpi17,exp2,C,ci95_norm_low,0.60883960149869,,0.0393760110769683,0.605623786081769,,0.0484708205053045
bpi17,exp2,C,ci95_norm_high,0.611285336390612,,0.0395309614467479,0.607288200868385,,0.0486040311753979
bpi17,exp2,C,ci95_t_low,0.608651082030313,,0.0393640673616327,0.605495491477244,,0.0484605525057796
bpi17,exp2,C,ci95_t_high,0.611473855858989,,0.0395429051620835,0.60741649547291,,0.0486142991749227
bpi17,exp3,A,0,0.649629918482743,58086,0.0410485217853443,0.621950193399252,5771,0.0497774969879143
bpi17,exp3,A,1,0.645369777923595,57470,0.0408190065604769,0.620140826653969,5771,0.049632685154637
bpi17,exp3,A,2,0.647525671772724,57976,0.0409226309452189,0.621463690604707,5771,0.0497385599610478
bpi17,exp3,A,3,0.651131822560157,57789,0.0411626590826038,0.623714222731964,5771,0.0499186802622788
bpi17,exp3,A,4,0.646076233636161,58381,0.0408051292501453,0.619519803329445,5771,0.0495829818391722
bpi17,exp3,A,5,0.64622542679475,58536,0.0408046937960292,0.618662784804983,5771,0.0495143907566824
bpi17,exp3,A,6,0.644614064874416,57862,0.0407459340686,0.619987186510159,5771,0.0496203886365606
bpi17,exp3,A,7,0.645468586522294,58303,0.0407717180559192,0.618508448060191,5771,0.0495020384864676
bpi17,exp3,A,8,0.644897584421767,58229,0.040740365291589,0.618570579799966,5771,0.0495070111716156
bpi17,exp3,A,9,0.647832960412968,58205,0.0409273406805238,0.620292746717986,5771,0.0496448440069201
bpi17,exp3,A,mean,0.646877204740158,,0.040874799951645,0.620281048261262,,0.0496439077263296
bpi17,exp3,A,std,0.00214415984294154,,0.000139951277228946,0.00167808135554144,,0.000134304467636555
bpi17,exp3,A,ci95_norm_low,0.645548240701009,,0.0407880572513364,0.619240962661478,,0.0495606649548667
bpi17,exp3,A,ci95_norm_high,0.648206168779306,,0.0409615426519537,0.621321133861047,,0.0497271504977925
bpi17,exp3,A,ci95_t_low,0.645343365188966,,0.0407746848389774,0.619080621174765,,0.0495478320979007
bpi17,exp3,A,ci95_t_high,0.648411044291349,,0.0409749150643127,0.621481475347759,,0.0497399833547585
bpi17,exp3,B,0,0.642882229495797,57291,0.0406732493640729,0.614021364201269,5771,0.0491429167985214
bpi17,exp3,B,1,0.644619925482983,57541,0.0407669862385595,0.616594989844686,5771,0.0493488957403609
bpi17,exp3,B,2,0.64412276699774,56880,0.0407785324310835,0.614508539994714,5771,0.0491819076885447
bpi17,exp3,B,3,0.643594871325927,57034,0.0407350525020925,0.61521048252923,5771,0.0492380873356746
bpi17,exp3,B,4,0.641953794076399,57702,0.0405880279259218,0.612664084962469,5771,0.0490342875803973
bpi17,exp3,B,5,0.644397739094907,58500,0.0406915683176605,0.614930119707297,5771,0.0492156486264782
bpi17,exp3,B,6,0.644851098782241,56504,0.0408493873053181,0.616078615148026,5771,0.0493075679295805
bpi17,exp3,B,7,0.644858102737865,56189,0.0408707122876193,0.615801996672593,5771,0.0492854288974299
bpi17,exp3,B,8,0.644005438071481,56550,0.0407927834373573,0.616128329602413,5771,0.0493115468030172
bpi17,exp3,B,9,0.647009544965033,57690,0.0409084578075301,0.617175253936134,5771,0.0493953369093978
bpi17,exp3,B,mean,0.644229551103037,,0.0407654757617216,0.615311377659883,,0.0492461624309402
