log_name,experiment,scenario,simulation_id,prefix_entropy,n_prefixes,normalized_prefix_entropy,trace_entropy,n_traces,normalized_trace_entropy
bpi12o,exp1,D,mean,0.680677510945252,,0.0538213513343409,0.777040370111928,,0.0779370227996863
bpi12o,exp1,D,std,0.000860334025531644,,0.000101691182582018,0.00121875936238911,,0.000122241365915349
bpi12o,exp1,D,ci95_norm_low,0.680144270391684,,0.0537583224863775,0.776284975232987,,0.0778612568161321
bpi12o,exp1,D,ci95_norm_high,0.681210751498819,,0.0538843801823042,0.77779576499087,,0.0780127887832405
bpi12o,exp1,D,ci95_t_low,0.680062065058631,,0.0537486058446027,0.776168522185305,,0.0778495765943813
bpi12o,exp1,D,ci95_t_high,0.681292956831872,,0.053894096824079,0.777912218038551,,0.0780244690049913
bpi12o,exp1,E,0,0.679554120142184,6243,0.0538985437838804,0.778720735196343,1003,0.0781055631444781
bpi12o,exp1,E,1,0.679539520048979,6378,0.0537657663788851,0.778435459153146,1003,0.0780769500037224
bpi12o,exp1,E,2,0.679129666580352,6327,0.0537826257640844,0.778530786703597,1003,0.0780865113415354
bpi12o,exp1,E,3,0.678529963947431,6222,0.0538380707446759,0.77674938385855,1003,0.0779078369257778
bpi12o,exp1,E,4,0.679097086346806,6354,0.0537538930346334,0.777746614274069,1003,0.0780078589743357
bpi12o,exp1,E,5,0.679700692869655,6240,0.0539131343396603,0.778290093744537,1003,0.0780623698768708
bpi12o,exp1,E,6,0.678748022798891,6337,0.0537427049589013,0.778288223536053,1003,0.0780621822952639
bpi12o,exp1,E,7,0.679891227261873,6383,0.0537887823503267,0.778259998785733,1003,0.0780593513573953
bpi12o,exp1,E,8,0.679068248710474,6390,0.0537169533220882,0.778654415308827,1003,0.0780989112705418
bpi12o,exp1,E,9,0.681991977364459,6294,0.0540415901954938,0.779860811925103,1003,0.0782199126550318
bpi12o,exp1,E,mean,0.67952505260711,,0.053824206487263,0.778353652248596,,0.0780687447844953
bpi12o,exp1,E,std,0.000965737321088465,,0.000100205835552595,0.000781314513779573,,7.83657187147073E-05
bpi12o,exp1,E,ci95_norm_low,0.678926482414121,,0.0537620982669264,0.777869388495828,,0.0780201732088189
bpi12o,exp1,E,ci95_norm_high,0.6801236228001,,0.0538863147075995,0.778837916001364,,0.0781173163601718
bpi12o,exp1,E,ci95_t_low,0.678834205745099,,0.0537525235507801,0.777794733515415,,0.07801268532642
bpi12o,exp1,E,ci95_t_high,0.680215899469122,,0.0538958894237458,0.778912570981777,,0.0781248042425706
bpi12o,exp2,A,0,0.675097441176142,8517,0.0517073175648513,0.782303779028654,1003,0.0784649418583677
bpi12o,exp2,A,1,0.675705363700911,8500,0.0517653084464743,0.781611997239484,1003,0.0783955562573761
bpi12o,exp2,A,2,0.674935297487799,8489,0.0517137156675421,0.781883068994502,1003,0.0784227447103366
bpi12o,exp2,A,3,0.678612309043167,8251,0.0521594068348703,0.783303999110925,1003,0.0785652637700149
bpi12o,exp2,A,4,0.676815867253596,8409,0.051912139820247,0.782496442571688,1003,0.0784842659804129
bpi12o,exp2,A,5,0.675942633951197,8485,0.05179359640655,0.782062832532926,1003,0.0784407749640165
bpi12o,exp2,A,6,0.677451774263854,8408,0.0519615980411079,0.783710778742912,1003,0.0786060637009735
bpi12o,exp2,A,7,0.678160811581475,8181,0.0521739962786666,0.78409128693936,1003,0.0786442286112184
bpi12o,exp2,A,8,0.680409978081669,8109,0.0523984461905658,0.78496241927718,1003,0.0787316030430828
bpi12o,exp2,A,9,0.678712680616072,8346,0.0521009822023732,0.784546725945888,1003,0.078689909069533
bpi12o,exp2,A,mean,0.677184415715588,,0.0519686507453249,0.783097333038352,,0.0785445351965333
bpi12o,exp2,A,std,0.00179762174154022,,0.000233169627203671,0.00118920634376944,,0.000119277202952196
bpi12o,exp2,A,ci95_norm_low,0.676070238216946,,0.0518241307131102,0.782360255310122,,0.0784706064202177
bpi12o,exp2,A,ci95_norm_high,0.67829859321423,,0.0521131707775395,0.783834410766582,,0.0786184639728488
bpi12o,exp2,A,ci95_t_low,0.675898474588422,,0.051801851242238,0.782246626067692,,0.0784592094256744
bpi12o,exp2,A,ci95_t_high,0.678470356842754,,0.0521354502484117,0.783948040009013,,0.0786298609673921
bpi12o,exp2,B,0,0.699807608745507,5782,0.0559964669886828,0.78280026598459,1003,0.0785147394193348
bpi12o,exp2,B,1,0.700688911435967,5768,0.056082681145358,0.784953989558062,1003,0.0787307575436257
bpi12o,exp2,B,2,0.700241812760778,5796,0.0560155723516436,0.781370427510703,1003,0.078371326852851
bpi12o,exp2,B,3,0.699492074685672,5787,0.055965634444825,0.782022917245998,1003,0.0784367714672267
bpi12o,exp2,B,4,0.700390368925907,5851,0.0559664539276739,0.783127401232036,1003,0.0785475510314716
bpi12o,exp2,B,5,0.700082154663212,5802,0.0559961141795107,0.783660411839587,1003,0.078601011908758
bpi12o,exp2,B,6,0.701435973914522,5880,0.0560180767060156,0.785605638970693,1003,0.0787961178737747
bpi12o,exp2,B,7,0.700612257310323,5745,0.05610242969484,0.783646837553258,1003,0.0785996504100461
bpi12o,exp2,B,8,0.700201181909631,5665,0.0561604933317633,0.779092977895802,1003,0.0781428990267188
bpi12o,exp2,B,9,0.700748414305501,5795,0.0560572140328497,0.782731038561013,1003,0.0785077959200042
bpi12o,exp2,B,mean,0.700370075865702,,0.0560361136803162,0.782901190635174,,0.0785248621453812
bpi12o,exp2,B,std,0.000543152214346427,,6.34391815268759E-05,0.0018369002660351,,0.000184240798060603
bpi12o,exp2,B,ci95_norm_low,0.700033426635456,,0.055996793668238,0.781762668054827,,0.0784106685156606
bpi12o,exp2,B,ci95_norm_high,0.700706725095948,,0.0560754336923945,0.784039713215521,,0.0786390557751017
bpi12o,exp2,B,ci95_t_low,0.699981528178166,,0.0559907320237008,0.781587151344254,,0.0783930642181237
bpi12o,exp2,B,ci95_t_high,0.700758623553238,,0.0560814953369317,0.784215229926094,,0.0786566600726386
bpi12o,exp2,C,0,0.700201373372534,5730,0.0560864673204701,0.78033565125376,1003,0.078267538962502
bpi12o,exp2,C,1,0.701202286883722,5818,0.0560678907292659,0.784926766105874,1003,0.0787280270357969
bpi12o,exp2,C,2,0.702034901884788,5848,0.0561011814027229,0.785153316622711,1003,0.0787507500158056
bpi12o,exp2,C,3,0.701147751564811,5847,0.0560313919455248,0.783625181097781,1003,0.0785974782710824
bpi12o,exp2,C,4,0.701098196904639,5818,0.0560595677307783,0.783677819817351,1003,0.0786027579260978
bpi12o,exp2,C,5,0.700572898819274,5819,0.0560164544983384,0.782585271694109,1003,0.0784931755269509
bpi12o,exp2,C,6,0.701444841123299,5798,0.0561095740579579,0.784046808307688,1003,0.0786397674116925
bpi12o,exp2,C,7,0.700341255116038,5746,0.0560796012434737,0.782474933606771,1003,0.0784821086347285
bpi12o,exp2,C,8,0.699830270050661,5722,0.0560657938033623,0.78260184643213,1003,0.0784948379704799
bpi12o,exp2,C,9,0.701122619182559,5830,0.0560481985982836,0.783654825609953,1003,0.0786004516108339
bpi12o,exp2,C,mean,0.700899639490232,,0.0560666121330178,0.783308242054813,,0.078565689336597
bpi12o,exp2,C,std,0.000656425057612193,,2.93464802384862E-05,0.00139359401761341,,0.000139777253411683
bpi12o,exp2,C,ci95_norm_low,0.700492783024361,,0.0560484229961207,0.782444483533881,,0.0784790544973678
bpi12o,exp2,C,ci95_norm_high,0.701306495956104,,0.0560848012699149,0.784172000575744,,0.0786523241758263
bpi12o,exp2,C,ci95_t_low,0.700430061292006,,0.0560456189257127,0.782311324950169,,0.0784656987130689
bpi12o,exp2,C,ci95_t_high,0.701369217688459,,0.0560876053403228,0.784305159159456,,0.0786656799601251
